,bound,kl,tS,tT,time
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0225144233554601,91.044921875,0.0006512512,0.0008335673,3183.8128159046173
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.012725762091577,50.48858642578125,0.00022115975,0.00041444687,2865.0728063583374
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0218686535954475,88.3951416015625,0.0006200448,0.00062156987,4229.499837636948
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1167006567120552,7.811309814453125,0.09204269,0.08959529,3219.005458831787
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0574778504669666,24.920928955078125,0.03284197,0.03676541,3048.01265335083
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0133658638224005,54.4530029296875,0.00018420955,0.00017203612,3067.30587887764
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0133751770481467,51.99090576171875,0.0003091026,0.00020459655,3329.9711289405823
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0166711267083883,52.59490966796875,0.0013255997,0.0023124323,3347.6790618896484
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0266718454658985,105.9366455078125,0.0009840336,0.0011465829,3358.706516981125
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1357352286577224,18.50630187988281,0.101845086,0.07963668,3365.7671930789948
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0180892087519168,74.3646240234375,0.00036401683,0.00035610073,3175.6490530967712
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.116892285645008,9.50104522705078,0.09097389,0.07826862,3398.8840930461884
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.016989441588521,69.433837890625,0.00033580852,0.00033897115,3401.002900838852
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0542899891734123,177.840576171875,0.005859777,0.005942941,3401.223737716675
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1412229239940643,17.735641479492188,0.10720813,0.105338216,3413.4513669013977
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0215804781764745,87.272705078125,0.0006028397,0.0005934944,2936.229198932648
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0219701491296291,88.8143310546875,0.00062478526,0.00064142025,3304.645688772201
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0319594964385032,123.449462890625,0.0015213625,0.0014766129,3441.0582826137543
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1157950162887573,7.850582122802734,0.09119559,0.09755543,3450.3479940891266
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0184044241905212,76.03173828125,0.00035926615,0.00039522717,3451.323170423508
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0147101543843746,52.73236083984375,0.0006488752,0.0012432649,3462.25270986557
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0214814245700836,86.7646484375,0.00060373364,0.0006590854,3325.6955716609955
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0799334496259689,21.32783508300781,0.05230818,0.0542559,3472.043229341507
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.031948734074831,123.3212890625,0.0015262584,0.0016248228,3475.399808168412
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0178625881671905,73.36395263671875,0.00035739446,0.0003628881,3501.5246262550354
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0194947645068168,72.699462890625,0.0008591442,0.00051591283,3274.2605328559875
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0218699350953102,88.47802734375,0.000615779,0.0006346768,3097.6623697280884
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0143941305577754,54.912353515625,0.00042461467,0.0022042482,3295.9867312908173
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0216335412114858,87.6260986328125,0.0005978592,0.0006495362,3472.612648010254
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1152506619691848,9.2747802734375,0.08966191,0.09544099,3318.435639619828
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0840392559766769,30.241729736328125,0.051986877,0.05249768,3310.0613663196564
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0269170571118593,106.9808349609375,0.0009942048,0.0009617845,3627.475121498108
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0544703006744384,177.55322265625,0.0062237703,0.0061912443,3359.137700796128
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.026677394285798,105.8780517578125,0.0009892115,0.0011113049,3642.874917030336
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1754584163427353,9.49736785888672,0.14446877,0.14538394,3411.566890001297
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1166083365678787,7.814380645751953,0.09195701,0.09476806,3424.5009274482727
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0270591881126165,107.513427734375,0.0010044823,0.0009478873,3675.2095437049866
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0562383867800235,177.93798828125,0.0061959466,0.006288126,3689.086322069168
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0267944373190403,106.5274658203125,0.0009849818,0.0009938488,3353.2935523986816
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0543761253356933,180.572021484375,0.006170097,0.005644234,3700.902185201645
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0547787137329578,177.12548828125,0.0065144156,0.0060383235,3475.132935523987
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0553388856351375,176.596435546875,0.0056077833,0.0068930103,3714.31596827507
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.026746779680252,106.294921875,0.0009847838,0.000979298,3526.34661078453
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.031946837902069,123.342041015625,0.0015243,0.0015240628,3373.1773240566254
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0555571839213371,178.155029296875,0.0060618403,0.005922592,3774.1868674755096
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0267896708101034,106.46142578125,0.0009875327,0.0009980039,3537.452975511551
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0180029943585395,73.98028564453125,0.00036168084,0.0003803265,3493.2721333503723
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0214674212038517,86.8006591796875,0.00059786433,0.0006213172,3507.541516065597
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0533943101763725,177.8974609375,0.00513156,0.0066199615,3643.612007379532
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0171631295233964,70.37554931640625,0.00033198937,0.00036954347,4088.748248815537
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0151119036599993,54.4447021484375,0.0006639858,0.0012343503,4151.887704133987
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1328234821557998,18.229888916015625,0.0994337,0.0914797,4156.953697443008
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0317387767136096,122.367919921875,0.0015211084,0.0016941585,4206.303869724274
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1134767979383468,9.391891479492188,0.0879877,0.111737885,4223.045267343521
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.03185960277915,123.007568359375,0.001518146,0.001502765,4018.504803657532
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0320134200155735,123.62060546875,0.0015274847,0.0014958596,4266.332824230194
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.031996514648199,123.649169921875,0.0015202201,0.0014859281,4285.116318941116
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0319054462015628,123.247802734375,0.001517187,0.0015855465,4010.6308233737946
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0319024287164211,123.085693359375,0.0015267706,0.001551639,4748.165129899979
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0318030603229999,122.685791015625,0.0015209911,0.0017355497,4833.914977312088
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.026863303035497665,106.6337890625,0.000999087,0.0010085868,5023.586776971817
