,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=usvotes/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.3422293365001678,0.040159475,0.07218067,0.021308532,0.03905353,2.755467176437378,0.04138827,0.075143866,0.027522936,0.059907835,32.81001830101013
data=usvotes/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.3422293365001678,0.040159475,0.07218067,0.021308532,0.03905353,2.755467176437378,0.04138827,0.075143866,0.027522936,0.059907835,32.422013998031616
data=usvotes/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3422293365001678,0.040159475,0.07218067,0.021308532,0.03905353,2.755467176437378,0.04138827,0.075143866,0.027522936,0.059907835,32.516709327697754
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.5844271183013916,0.04142615,0.07322377,0.021107467,0.038695164,2.683140754699707,0.04182054,0.07530705,0.036697246,0.04608295,37.97706937789917
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.7901204228401184,0.066677295,0.11751933,0.12936996,0.22835732,3.617826223373413,0.16270861,0.28711697,0.14666666,0.24324325,38.148987770080566
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7901204228401184,0.066677295,0.11751933,0.12936996,0.22835732,3.617826223373413,0.16270861,0.28711697,0.14666666,0.24324325,38.36741232872009
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.7901204228401184,0.066677295,0.11751933,0.12936996,0.22835732,3.617826223373413,0.16270861,0.28711697,0.14666666,0.24324325,38.56646418571472
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.3626194894313812,0.051084463,0.07194414,0.04252331,0.035690892,1.5086028575897217,0.06806554,0.07166296,0.06993007,0.06338028,34.99977946281433
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.7901204228401184,0.066677295,0.11751933,0.12936996,0.22835732,3.617826223373413,0.16270861,0.28711697,0.14666666,0.24324325,39.17299628257752
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5844271183013916,0.04142615,0.07322377,0.021107467,0.038695164,2.683140754699707,0.04182054,0.07530705,0.036697246,0.04608295,38.08424472808838
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.3626194894313812,0.051084463,0.07194414,0.04252331,0.035690892,1.5086028575897217,0.06806554,0.07166296,0.06993007,0.06338028,34.71234655380249
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.5844271183013916,0.04142615,0.07322377,0.021107467,0.038695164,2.683140754699707,0.04182054,0.07530705,0.036697246,0.04608295,38.21994757652283
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.5844271183013916,0.04142615,0.07322377,0.021107467,0.038695164,2.683140754699707,0.04182054,0.07530705,0.036697246,0.04608295,38.3336386680603
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0395269393920898,0.43526697,0.43704498,0.17865172,0.17384857,1.0616683959960938,0.3962852,0.39237106,0.2881002,0.27348644,0.989741325378418
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=stump,1.0395269393920898,0.43526697,0.43704495,0.17865172,0.17384855,1.0616683959960938,0.3962852,0.39237103,0.2881002,0.27348644,1.3040361404418943
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=stump,1.0395269393920898,0.43526697,0.43704498,0.17865172,0.17384857,1.0616683959960938,0.3962852,0.39237106,0.2881002,0.27348644,0.9972069263458252
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=stump,1.0395269393920898,0.43526697,0.43704495,0.17865172,0.17384855,1.0616683959960938,0.3962852,0.39237103,0.2881002,0.27348644,1.31805157661438
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.6515153050422668,0.12668787,0.14034648,0.11558252,0.118940376,2.657769203186035,0.17892645,0.18911362,0.15853658,0.15337424,43.53316283226013
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.577741265296936,0.2525478,0.23305775,0.06345609,0.05751892,0.6707303524017334,0.18972999,0.1740478,0.058333334,0.060542796,1.2063353061676023
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.9634384512901306,0.06698841,0.11755592,0.12919503,0.22829086,3.620317935943604,0.16268924,0.2870688,0.14666666,0.22972973,44.01881432533264
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.577741265296936,0.2525478,0.23305775,0.06345609,0.05751892,0.6707303524017334,0.18972999,0.1740478,0.058333334,0.060542796,1.231175184249878
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=stump,0.7517814040184021,0.023499211,0.026558273,0.19081616,0.29493198,4.268542289733887,0.20256577,0.30821112,0.20134228,0.3108108,44.73633599281311
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.9634384512901306,0.06698841,0.11755592,0.12919503,0.22829086,3.620317935943604,0.16268924,0.2870688,0.14666666,0.22972973,44.22203397750855
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.577741265296936,0.2525478,0.23305775,0.06345609,0.05751892,0.6707303524017334,0.18972999,0.1740478,0.058333334,0.060542796,1.2150847911834717
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9634384512901306,0.06698841,0.11755592,0.12919503,0.22829086,3.620317935943604,0.16268924,0.2870688,0.14666666,0.22972973,44.7691011428833
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=stump,0.7517814040184021,0.023499211,0.026558273,0.19081616,0.29493198,4.268542289733887,0.20256577,0.30821112,0.20134228,0.3108108,45.09809327125549
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.9634384512901306,0.06698841,0.11755592,0.12919503,0.22829086,3.620317935943604,0.16268924,0.2870688,0.14666666,0.22972973,44.1351854801178
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=stump,0.7517814040184021,0.023499211,0.026558273,0.19081616,0.29493198,4.268542289733887,0.20256577,0.30821112,0.20134228,0.3108108,45.225125789642334
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7517814040184021,0.023499211,0.026558273,0.19081616,0.29493198,4.268542289733887,0.20256577,0.30821112,0.20134228,0.3108108,44.76528882980347
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3626169562339782,0.051088486,0.07194502,0.042525753,0.035690498,1.5077641010284424,0.068069994,0.07166301,0.06993007,0.06338028,44.4640097618103
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.3626169562339782,0.051088486,0.07194502,0.042525753,0.035690498,1.5077641010284424,0.068069994,0.07166301,0.06993007,0.06338028,44.79355049133301
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=stump,0.9446697235107422,0.002653757,0.0028942276,0.20029336,0.30926412,4.427516460418701,0.20162024,0.31071123,0.20134228,0.3108108,50.74772381782532
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=stump,0.9446697235107422,0.002653757,0.0028942276,0.20029336,0.30926412,4.427516460418701,0.20162024,0.31071123,0.20134228,0.3108108,51.26028800010681
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=stump,0.9446697235107422,0.002653757,0.0028942276,0.20029336,0.30926412,4.427516460418701,0.20162024,0.31071123,0.20134228,0.3108108,50.98247861862183
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9446697235107422,0.002653757,0.0028942276,0.20029336,0.30926412,4.427516460418701,0.20162024,0.31071123,0.20134228,0.3108108,50.99086236953735
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.8746445178985596,0.16669615,0.1768834,0.10292294,0.10856095,1.945925235748291,0.18627101,0.19700265,0.12195122,0.1411043,53.5916428565979
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.8746445178985596,0.16669615,0.1768834,0.10292294,0.10856095,1.945925235748291,0.18627101,0.19700265,0.12195122,0.1411043,54.06110906600952
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.8746445178985596,0.16669615,0.1768834,0.10292294,0.10856095,1.945925235748291,0.18627101,0.19700265,0.12195122,0.1411043,54.17993998527527
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8746445178985596,0.16669615,0.1768834,0.10292294,0.10856095,1.945925235748291,0.18627101,0.19700265,0.12195122,0.1411043,54.19612669944763
data=heart/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4346572458744049,,,,,0.247399091720581,,,0.24006581,0.22961155,56.35754418373108
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.6043891906738281,0.05953815,0.076405406,0.040269,0.034409545,1.2550325393676758,0.07003807,0.07261225,0.055944055,0.0528169,38.502976417541504
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.577741265296936,0.2525478,0.23305775,0.06345609,0.05751892,0.6707303524017334,0.18972999,0.1740478,0.058333334,0.060542796,1.2286767959594729
data=heart/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.4695528149604797,,,,,0.0548915266990661,,,0.27467754,0.29562888,57.53094100952149
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6043891906738281,0.05953815,0.076405406,0.040269,0.034409545,1.2550325393676758,0.07003807,0.07261225,0.055944055,0.0528169,39.83976173400879
data=heart/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.4657090306282043,,,,,0.0408806800842285,,,0.2713641,0.22000691,56.36028742790222
data=heart/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.4575240015983581,,,,,0.1384544372558593,,,0.2623391,0.22390592,56.385923624038696
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.39248434,0.3006263,9.179115295410156e-05
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.39248434,0.3006263,9.34600830078125e-05
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.39248434,0.3006263,8.678436279296875e-05
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.7013884676515425,0.26573995,0.25300872,0.08754668,0.06777537,0.0,0.22041665,0.19427973,0.075,0.06680585,7.867813110351562e-05
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.7013884676515425,0.26573995,0.25300872,0.08754668,0.06777537,0.0,0.22041665,0.19427973,0.075,0.06680585,8.130073547363281e-05
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.7013884676515425,0.26573995,0.25300872,0.08754668,0.06777537,0.0,0.22041665,0.19427973,0.075,0.06680585,7.486343383789062e-05
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7013884676515425,0.26573995,0.25300872,0.08754668,0.06777537,0.0,0.22041665,0.19427973,0.075,0.06680585,9.107589721679688e-05
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.2120582312345504,,,,,0.0660698413848877,,,0.08798213,0.08623401,62.7137987613678
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1564097702503204,,,,,0.2301454544067382,,,0.048710268,0.037474338,62.76842927932739
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=stump,0.2944540381431579,0.14400892,0.15527487,0.05017335,0.057635963,3.097773551940918,0.12217781,0.1352734,0.067011975,0.08175,1.4116089344024658
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2944540381431579,0.14400892,0.15527487,0.05017335,0.057635963,3.097773551940918,0.12217781,0.1352734,0.067011975,0.08175,1.4059972763061523
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.6515153050422668,0.12668787,0.14034648,0.11558252,0.118940376,2.657769203186035,0.17892645,0.18911362,0.15853658,0.15337424,45.41215229034424
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.5116145610809326,0.051088832,0.06858442,0.11026421,0.11688617,3.8978352546691895,0.13580863,0.15117837,0.13333334,0.15240084,40.40473461151123
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.6515153050422668,0.12668787,0.14034648,0.11558252,0.118940376,2.657769203186035,0.17892645,0.18911362,0.15853658,0.15337424,43.603529930114746
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6515153050422668,0.12668787,0.14034648,0.11558252,0.118940376,2.657769203186035,0.17892645,0.18911362,0.15853658,0.15337424,45.61924076080322
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=stump,0.2944540381431579,0.14400892,0.15527487,0.05017335,0.057635963,3.097773551940918,0.12217781,0.1352734,0.067011975,0.08175,1.4227843284606934
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=stump,0.8191134333610535,3.259117e-05,3.2961616e-05,0.30896497,0.29226482,3.5828585624694824,0.30898127,0.2922813,0.30897704,0.29227558,43.82668423652649
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8191134333610535,3.259117e-05,3.2961616e-05,0.30896497,0.29226482,3.5828585624694824,0.30898127,0.2922813,0.30897704,0.29227558,44.29070353507996
data=heart/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.8745338320732117,0.26798385,0.29900408,0.14977399,0.15648714,0.0040926933288574,0.2837659,0.30598918,0.25333333,0.22297297,79.96620488166809
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=stump,0.8191134333610535,3.259117e-05,3.2961616e-05,0.30896497,0.29226482,3.5828585624694824,0.30898127,0.2922813,0.30897704,0.29227558,45.16394519805908
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=0.01/voter=tree,0.1809808909893036,0.039559983,0.04200787,0.02530624,0.02629317,0.5209875106811523,0.04508623,0.047297105,0.035598706,0.03275,1.4271883964538574
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5116145610809326,0.051088832,0.06858442,0.11026421,0.11688617,3.8978352546691895,0.13580863,0.15117837,0.13333334,0.15240084,41.30672359466553
data=heart/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=tree,0.8745338320732117,0.26798385,0.29900408,0.14977399,0.15648714,0.0040926933288574,0.2837659,0.30598918,0.25333333,0.22297297,79.69559741020203
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=10.0/voter=tree,0.6043893098831177,0.05953784,0.0764048,0.04026898,0.034407947,1.2550597190856934,0.0700379,0.07261035,0.055944055,0.0528169,49.44557738304138
