,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=shuttle/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0062432289123535,0.0006052659,0.0006989148,0.00022488603,0.00026699042,1.453540563583374,0.000527519,0.0006164478,0.0003218391,0.00027586208,148.3931267261505
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0386734083294868,4.642173e-07,4.393873e-07,0.014999385,0.014812713,4.604903221130371,0.014999617,0.014812932,0.0149997985,0.014813127,174.9109489917755
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.005058332812041,0.0009501276,0.00092737173,0.0004044292,0.00044569102,0.002913475036621,0.000879493,0.0009093769,0.0004137931,0.00048275862,93.48258304595949
data=protein/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.42394534,0.42266926,0.31848776,0.32013178,1.0872173309326172,0.5304604,0.5314664,0.38905776,0.38196647,78.71555256843567
data=pendigits/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.130170490449018,0.09539047,0.09831375,0.019592553,0.023923911,0.3604388236999511,0.06728779,0.073080786,0.010675207,0.01457976,209.21536231040955
data=mnist/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3826731443405151,0.21795496,0.21804927,0.07660183,0.07677748,0.1784415245056152,0.18557931,0.18580212,0.032766666,0.0325,265.07562494277954
data=protein/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.4264201,0.4250624,0.31740922,0.3191616,1.041722536087036,0.53061926,0.5316928,0.37971407,0.37577406,67.71788883209229
data=fashion/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5547596216201782,0.22341923,0.22526294,0.121760465,0.12210791,0.1559686660766601,0.23347008,0.23473938,0.120466664,0.1231,272.2639553546905
data=mnist/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3812703788280487,0.00036490272,0.00036143244,0.17878935,0.17632696,4.59477424621582,0.1789718,0.17650768,0.17896667,0.1765,285.2877607345581
data=glass/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.27103913,0.24633542,0.21310154,0.31067866,0.2472639083862304,0.3486211,0.43384638,0.2777778,0.34579438,0.3568470478057861
data=glass/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,1.1669869422912598,0.270923,0.24625632,0.2131431,0.31060386,0.2486777305603027,0.3486046,0.433732,0.2777778,0.3364486,0.4048705101013183
data=protein/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,1.4833334684371948,0.38988116,0.3886372,0.344693,0.34431726,2.4535160064697266,0.5396336,0.53863585,0.44478217,0.44132307,124.08450031280518
data=fashion/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4800891280174255,0.00093445944,0.0009441943,0.22687878,0.22973675,4.580878257751465,0.227346,0.23020884,0.22733334,0.2302,290.0578496456146
data=glass/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,1.71338152885437,0.30318066,0.2633183,0.19779624,0.30640045,0.3157753944396972,0.34938657,0.4380596,0.25925925,0.317757,0.3811960220336914
data=glass/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999978371500324,0.28888524,0.25310287,0.24240923,0.31176633,0.0,0.38685185,0.43831778,0.33333334,0.35514018,0.0001225471496582
data=sensorless/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0970000028610229,0.039714795,0.040287953,0.0035793688,0.003609756,0.0968856811523437,0.023436766,0.023753732,0.0015683436,0.0011394713,160.89143872261047
data=shuttle/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0054544849860413,0.0010527532,0.0009712361,0.0003086254,0.00019582067,0.0,0.000835002,0.0006814387,0.00022988506,6.896552e-05,0.0001518726348876
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0392180979251861,8.655533e-07,8.355042e-07,0.015240392,0.013786974,4.604730606079102,0.015240825,0.0137873925,0.015241083,0.013787603,176.42271518707275
data=shuttle/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0611401200294494,0.00089572626,0.00090043654,0.0003686509,0.0004094519,0.0364341735839843,0.000816514,0.00085967017,0.0003678161,0.0004137931,125.47630834579468
data=glass/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999964032472748,0.31803983,0.26564938,0.21700603,0.30903792,0.1655440330505371,0.37602594,0.4418626,0.25925925,0.34579438,3.7058608531951904
data=sensorless/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0967937111854553,0.03755632,0.03612526,0.003456641,0.003126083,0.1650176048278808,0.022234801,0.021188714,0.0019302691,0.0010255241,165.07096815109253
data=phishing/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1632798513509805,0.043658823,0.046340622,0.027381562,0.03187106,0.7087125778198242,0.049210973,0.055041373,0.032347307,0.03256936,862.8503637313843
data=sensorless/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0979449152946472,0.041590642,0.0406668,0.0037437882,0.003369648,0.1356692314147949,0.02453911,0.023703048,0.0015281297,0.0012534184,158.2271649837494
data=shuttle/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.003640356240794,-2.4314036e-07,-2.6226454e-07,0.00055169006,0.00048274093,4.604175567626953,0.00055156846,0.0004826098,0.00055172417,0.00048275862,138.28580689430237
data=shuttle/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0617949366569519,0.0011026233,0.0009313905,0.00042612257,0.0005122436,0.0467634201049804,0.0009774342,0.0009779389,0.0004137931,0.0006896552,128.40187668800354
data=protein/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,1.097169280052185,0.0011641216,0.0011517644,0.52122194,0.53424805,4.589797496795654,0.521804,0.53482395,0.5217832,0.53481346,68.37415909767151
data=protein/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.40614074,0.40298912,0.32735756,0.33805126,1.453175067901611,0.53042793,0.53954583,0.43251154,0.44766653,107.3472421169281
data=pendigits/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1216728713456735,0.09128292,0.12736621,0.017942786,0.0476214,0.346956729888916,0.063584246,0.11130451,0.008006405,0.03630646,232.21261930465693
data=shuttle/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.007161796092987,0.0008666722,0.0007148321,0.00029962885,0.0003914677,0.9378974437713624,0.00073296495,0.00074888376,0.00027586208,0.0004137931,148.96211171150208
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0054838322103023,0.001166705,0.0009772265,0.00046875735,0.0005459008,0.003793716430664,0.0010521099,0.001034514,0.00045977012,0.00062068965,102.04641580581664
data=pendigits/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1623881986125246,0.104496345,0.10118118,0.026374742,0.025224179,0.0,0.078622915,0.07581477,0.01627969,0.016009148,0.0001320838928222
data=protein/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.23023026,0.22793306,0.41052732,0.42293406,2.864645481109619,0.52564245,0.5369006,0.5217832,0.53481346,75.02355933189392
data=protein/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,1.4376972913742063,0.40302852,0.39992452,0.3338945,0.3443622,2.2386634349823,0.53540874,0.54432446,0.4250816,0.44555202,121.57735347747804
data=protein/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.23978186,0.23741406,0.4059205,0.41825506,2.80203628540039,0.52581143,0.5369621,0.5217832,0.53481346,63.09936475753784
data=pendigits/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2952316999435425,0.102211624,0.099424124,0.02463717,0.024611823,0.1771812438964843,0.07574298,0.074323885,0.014678409,0.016580904,23.63718891143799
data=pendigits/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1772264391183853,0.0025381478,0.0025586176,0.065262236,0.06823947,4.482635498046875,0.06653131,0.06951878,0.06645316,0.06946827,25.264863967895508
data=pendigits/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2126925587654113,0.10027621,0.0979478,0.02404705,0.024487171,0.4035320281982422,0.074185155,0.07346107,0.014144649,0.01686678,28.75753927230835
data=protein/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.45063958,0.45060542,0.31567645,0.31359482,0.0,0.54099625,0.5388975,0.33198243,0.33529678,9.989738464355467e-05
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7329339385032654,0.02334572,0.028458782,0.19087628,0.25784636,3.2562334537506104,0.20254913,0.27207574,0.20134228,0.27027026,39.2238187789917
data=pendigits/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1905161291360855,0.09317536,0.090205684,0.03195138,0.032715857,1.812807321548462,0.07853906,0.0778187,0.025086736,0.027158376,46.62415051460266
data=fashion/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5207230363655326,0.22443968,0.22427295,0.12094818,0.12579554,0.0,0.23316802,0.23793203,0.118,0.1251,0.0001041889190673
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.04072105884552,0.03411167,0.034598637,0.0033664163,0.0033666082,0.6640067100524902,0.020422252,0.020665927,0.0016889854,0.0012534184,195.0693545341492
data=mnist/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3847154974937439,0.22009382,0.22153184,0.077216074,0.08088477,0.1105232238769531,0.18726298,0.19165069,0.032133333,0.0358,268.8863875865936
data=sensorless/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0249679777771234,0.04187997,0.040004984,0.004180396,0.0036895946,0.4472661018371582,0.025120381,0.023692086,0.002091125,0.0012534184,244.4334754943848
data=fashion/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5281723026511045,0.22716129,0.22576985,0.1227967,0.120008096,0.0,0.23637734,0.23289302,0.121766664,0.1132,0.0001618862152099
data=glass/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.27075562,0.24614574,0.21308635,0.31055588,0.2515215873718261,0.34846416,0.43362874,0.2777778,0.3364486,0.4583637714385986
data=shuttle/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0020500135142356,-9.419178e-08,-9.6756835e-08,0.00013793027,6.8964946e-05,4.604868412017822,0.00013788318,6.891657e-05,0.00013793104,6.896552e-05,136.1367747783661
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0390594005584716,0.030536367,0.0294699,0.00317436,0.002851637,0.9051132202148438,0.018442543,0.017586587,0.0020509108,0.0012534184,234.9815444946289
data=fashion/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.546394944190979,0.22609805,0.22452119,0.122058176,0.12003577,0.1392607688903808,0.2351072,0.23229636,0.12093333,0.1155,323.01361536979675
data=protein/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,1.1021143198013306,0.05625749,0.055954617,0.49666065,0.49474946,4.113961219787598,0.5247894,0.5227268,0.5242598,0.5219755,72.5927186012268
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3548603355884552,0.21733981,0.22048028,0.073109195,0.0732395,3.357463836669922,0.1817791,0.18347964,0.10205384,0.10434258,1031.7791726589203
data=glass/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.2439271,0.26089963,0.27394238,0.19857453,0.2497191429138183,0.39590594,0.32902434,0.2777778,0.19626169,0.4114761352539062
data=glass/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999995125551334,0.2889307,0.2686546,0.28583866,0.20280887,0.1674675941467285,0.43030402,0.33713618,0.25925925,0.20560747,3.653154134750366
data=glass/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.2439613,0.26115242,0.2737894,0.19873048,0.2534317970275879,0.39577004,0.3293067,0.2777778,0.19626169,0.4406945705413818
data=mnist/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3848223686218261,0.0009908283,0.000991556,0.18021673,0.18122403,4.57960844039917,0.18071215,0.18171981,0.1807,0.1817,276.84897541999817
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0044257845729589,0.0010516125,0.0009694997,0.00031208323,0.00019468908,0.0053915977478027,0.0008378895,0.00067943893,0.00022988506,6.896552e-05,92.81321001052856
data=sensorless/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0983613133430481,0.04096647,0.041312277,0.0038788244,0.003846759,0.1208252906799316,0.02436206,0.024502898,0.0016889854,0.001709207,164.87246990203855
data=fashion/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6075483560562134,0.18839036,0.19077668,0.14094919,0.14319916,2.6864826679229736,0.23514436,0.2385875,0.1577,0.1596,483.05434799194336
data=mnist/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3687366843223572,0.21987595,0.22132239,0.07717397,0.08088517,0.1345171928405761,0.18711194,0.19154637,0.032166667,0.0359,317.1402676105499
data=fashion/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5446680784225464,0.22325139,0.22509734,0.12173537,0.12212298,0.1797189712524414,0.23336107,0.23467165,0.1204,0.1231,323.1285300254822
data=fashion/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4837581217288971,0.0013838204,0.0013706203,0.22845948,0.22722757,4.570968627929688,0.22915138,0.22791287,0.22913334,0.2279,312.490693807602
data=sensorless/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0246744065926201,0.04526902,0.04547869,0.0040305983,0.0038844515,0.0,0.026665108,0.026623797,0.0016085575,0.0014813127,0.0001237392425537
data=sensorless/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0260325476976233,0.04496853,0.045152694,0.0042894203,0.004253691,0.0,0.026773686,0.026830038,0.0020509108,0.0019371011,0.0001170635223388
data=mnist/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3994138240814209,0.18915202,0.19002907,0.09085704,0.090072654,2.5207769870758057,0.18543305,0.18508719,0.065733336,0.0659,447.8651044368744
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0420621633529663,0.034173258,0.034461953,0.0035993923,0.003547918,0.8242101669311523,0.020686021,0.020778894,0.0017694132,0.001709207,193.66273140907288
data=mnist/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3479499537341897,0.22061318,0.22187243,0.07948841,0.0785998,0.0,0.189795,0.18953602,0.03533333,0.0339,0.0001463890075683
data=fashion/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5563454031944275,0.22621396,0.2246452,0.12208514,0.12002045,0.1208028793334961,0.23519212,0.23234305,0.120733336,0.1149,275.33139181137085
data=glass/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999996266276064,0.25400373,0.25860006,0.30355364,0.1999523,0.0,0.4305555,0.32925233,0.2962963,0.21495327,0.0001494884490966
data=mnist/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4556331038475036,0.16943274,0.16909759,0.10396611,0.10989603,3.118239402770996,0.18868248,0.19444482,0.09263334,0.0978,459.0304570198059
data=glass/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.2591100931167605,0.24396028,0.26100728,0.27393046,0.19865005,0.2501578330993652,0.3959106,0.3291537,0.2777778,0.19626169,0.4141433238983154
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0407595038414001,5.0947386e-07,5.354774e-07,0.015924279,0.015724255,4.604894161224365,0.015924534,0.015724523,0.01592472,0.015724704,177.32386541366577
data=glass/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,2.014392375946045,0.26875556,0.26669008,0.26744944,0.20088929,0.2320742607116699,0.40182722,0.33423433,0.25925925,0.21495327,0.4126405715942383
