,bound-blanchard-mean,bound-blanchard-std,bound-catoni-mean,bound-catoni-std,bound-kl-sample,bound-ours-mean,bound-ours-std,bound-renyi-sample,bound-rivasplata-mean,bound-rivasplata-std,div-kl,div-renyi,div-rivasplata-mean,div-rivasplata-std,post-risk-mean,post-risk-std,test-risk-mean,test-risk-std,prior-risk-mean,prior-risk-std
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=1e-05,0.9877711752057076,0.0035963714965426,0.985380917505851,0.0170469649694424,0.9900000095367432,0.9878042042255402,0.0035892476789591,0.9900000095367432,0.9766909512877464,0.0084939681877468,3849.58837890625,7699.1767578125,3846.861196899414,84.56816318563779,0.9114118814468384,0.0290493741631507,0.9117082357406616,0.0288177244365215,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=1e-05,0.9539204309880732,0.031728668113194,0.9542570647680744,0.035737698729248,0.9784159064292908,0.954497882127762,0.0313560982802494,0.9802666306495668,0.9517772136628628,0.0330170366103328,38.6368293762207,77.2736587524414,38.55489199876785,8.873175871618525,0.944827675819397,0.0373894870281219,0.9445210099220276,0.0376747138798236,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.9142323511838912,0.0262243767279817,0.9147852316653255,0.0258791142773349,0.9503929018974304,0.916562511473894,0.0258146176448048,0.9504066705703736,0.9148124365508556,0.0261232719915169,0.0701198577880859,0.1402397155761718,0.0606358051300048,0.369938227547376,0.9099807739257812,0.0270180534571409,0.9098162651062012,0.026837995275855,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=1e-05,0.9522573463618756,0.0318719006616536,0.9524589167412828,0.0359423050041385,0.9771323800086976,0.9527240686118604,0.0315906256055866,0.979057550430298,0.9500068432092666,0.0332314177366674,39.2889289855957,78.5778579711914,39.956772723197936,8.609735914082934,0.9427128434181212,0.0377033427357673,0.9424499273300172,0.0379501022398471,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=1e-05,0.9874136888980866,0.0036497525000032,0.9814437397146466,0.0136339177343763,0.9900000095367432,0.987442525923252,0.0036406963809588,0.9900000095367432,0.974833712130785,0.0074791686517004,3858.619873046875,7717.23974609375,3855.871688232422,84.67593554258231,0.9045303463935852,0.0231212601065635,0.905187964439392,0.0229415725916624,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.9171380315721036,0.0287092188738726,0.9152570940265378,0.0293587676249167,0.9511450529098512,0.9184819684922696,0.0284484247275151,0.95256507396698,0.9156806845963,0.0290331672510373,12.47348403930664,24.94696807861328,12.626537680625916,4.890402022421557,0.9083887338638306,0.0306785721331834,0.908389449119568,0.0307043828070163,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.9207403299212455,0.0301572392268265,0.9189590198038556,0.0307930506123363,0.9539758563041688,0.9220659032464028,0.0298602970091996,0.955318808555603,0.9193684469163418,0.0304812667058068,11.98849868774414,23.97699737548828,12.166887521743774,4.762036469254906,0.9123298525810242,0.0321694314479827,0.9123349785804749,0.0321202166378498,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.919061185270548,0.0292445306487456,0.9172088311080808,0.0299132853114424,0.95264995098114,0.920405820310116,0.0289629124413053,0.9540539979934692,0.917619434595108,0.0295707786265786,12.549419403076172,25.098838806152344,12.649014592170715,4.846476010290791,0.91042160987854,0.0312440264970064,0.9104712009429932,0.031265590339899,,
batch_size=32/bound=None/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=None/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=prior/var=0.001,0.9037468752264975,0.0259600065886624,0.904562480751533,0.0254841393158394,0.9423183798789978,0.9063132639229298,0.0256115227381998,0.9423183798789978,0.9044585078954696,0.025864554761757,0.0,0.0,-0.0001120567279576,0.0042327125112431,0.8993394374847412,0.0265378970652818,0.8993629217147827,0.0264623966068029,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.9052155895531178,0.0266825054749149,0.90481382773828,0.0264639155604245,0.9427071809768676,0.9071487855911254,0.0263190841912349,0.9432715773582458,0.9049672505259514,0.0266876482157644,3.2856645584106445,6.571329116821289,3.5914847099715552,2.610298449391031,0.8990053534507751,0.027524983510375,0.8990342020988464,0.0275736227631568,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.9051262271404268,0.0260144505488357,0.9048268181435174,0.0257552368103324,0.9426950216293336,0.9071094878017902,0.0256979859820219,0.943195641040802,0.9049698527157308,0.0260177444088195,2.847692012786865,5.6953840255737305,3.1218955261149675,2.391506859687739,0.8990950584411621,0.0268020126968622,0.899132251739502,0.0268235486000776,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.9049489103257656,0.0268144770813416,0.9046167786013172,0.026512638395341,0.9425407648086548,0.90693108022213,0.026483814779663,0.9430593848228456,0.9047650066018104,0.0268230993327672,2.9646332263946533,5.929266452789307,3.205978594021872,2.56641884812938,0.8988645672798157,0.0275873374193906,0.8989207744598389,0.0275985859334468,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.9355568572878836,0.0231182226914212,0.9228078470626832,0.0228845029907805,0.9516746401786804,0.9356849639117718,0.0230729170500425,0.965904951095581,0.9163289476931096,0.0266652951493377,1249.235107421875,2498.47021484375,1250.1101147460938,51.83747829944432,0.8551355600357056,0.0346921943128109,0.8554702997207642,0.0347638018429279,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.9120100279152392,0.0288257066179953,0.9120988531596332,0.0286086747675168,0.9483983516693116,0.9141370984911918,0.0285225400042095,0.9486651420593262,0.9121900498867036,0.0288310165415939,1.4733346700668335,2.946669340133667,1.4091044664382937,1.7250752012800994,0.9069642424583436,0.0298890303820371,0.9070704579353333,0.0297758635133504,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.8981369349360466,0.0218288005242592,0.8673582960912688,0.0234863289734224,0.908138394355774,0.8982840423285962,0.0218148903783427,0.9364643096923828,0.8626816846430302,0.0254594688249112,2704.158935546875,5408.31787109375,2702.651869506836,76.86316768175642,0.7500921487808228,0.0327635146677494,0.7505665421485901,0.0326148271560668,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.0001,0.9530432848632336,0.0186911416067626,0.9405400123245338,0.018931255419927,0.9668647646903992,0.9531724017858504,0.0186588762228873,0.9780944585800172,0.9367701064050198,0.0218268203201764,1233.1463623046875,2466.292724609375,1232.6453811645508,50.28534403092798,0.8825210332870483,0.0291160773485898,0.8826952576637268,0.0293190628290176,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.6386243587732315,0.0304187196298613,0.5624107956820527,0.0327768107773339,0.6302155256271362,0.6388749590516091,0.0305277279725485,0.7054349780082703,0.5586477645486593,0.0324448595904116,4827.1982421875,9654.396484375,4823.724779052734,103.81310174195384,0.3593462705612182,0.0326810553669929,0.3651435077190399,0.0324578396975994,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.9062905533611776,0.0256466909317615,0.906690273046457,0.0252815968667309,0.9440597295761108,0.908580068051815,0.0253168304996238,0.94418466091156,0.90666650056839,0.0255933995198089,0.6274322271347046,1.2548644542694092,0.6316303650871851,1.169932643694754,0.9014495015144348,0.0263413228094577,0.9014017581939696,0.0264039244502782,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.9079229898750782,0.02502721718211,0.9065218158242708,0.0250816237965487,0.9442692399024964,0.9095836997032164,0.024869466995604,0.9453808665275574,0.9069418753683568,0.0251878492970682,7.989092350006103,15.978184700012209,8.11036040276289,3.956686316009764,0.9000270366668701,0.0261753778904676,0.9000521898269653,0.0260038413107395,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.7196290346980095,0.0352164077529991,0.6732238026440001,0.0369242032721522,0.7275305986404419,0.7199172633886337,0.0351760597895102,0.7819184064865112,0.660153841972351,0.037929599208564,3176.2001953125,6352.400390625,3172.609180297852,78.69757085024402,0.502234935760498,0.0410675667226314,0.5038604736328125,0.0413343831896781,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=11/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.001/sample=400/step=post/var=0.001,0.6476423992216587,0.0380467819139157,0.5857374968309065,0.040540971842775,0.6484107971191406,0.647890528589487,0.0380403782289311,0.7147517204284668,0.5770100934803486,0.0403423873706354,3855.69775390625,7711.3955078125,3853.2310614013672,87.86652335192605,0.3989830911159515,0.0412866994738578,0.403158038854599,0.0408585295081138,,
batch_size=32/bound=None/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=None/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=prior/var=1e-06,0.9034918993711472,0.0001327638508896,0.9040512396084692,0.0001303051673084,0.9421364068984984,0.906334996074438,0.0001309058168192,0.9421364068984984,0.904268836826086,0.000132242533189,0.0,0.0,-0.000624859239906,0.01012734093817,0.8986073136329651,0.0001356646098429,0.8986715078353882,0.0002634144620969,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.94157726675272,0.0013478090931072,0.941903591932116,0.000362477603364,0.9620091915130616,0.9417952029407024,0.0002867132648054,0.9699843525886536,0.9304925607144832,0.0010502851114718,360.4808349609375,720.961669921875,362.0695030212402,28.42019990254305,0.897507905960083,0.0003772095078602,0.8990730047225952,0.000564600166399,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.9045213833451272,0.0008354678458405,0.9043074839570155,0.0003304653632955,0.942433774471283,0.9069242499768734,0.0001514432058145,0.9427582621574402,0.9046694529056548,0.0004850739959192,1.5565851926803589,3.1131703853607178,1.6706855998933314,1.8198824616735687,0.8985399007797241,0.0001574431807966,0.8986904621124268,0.0002952259383164,,
batch_size=32/bound=None/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=None/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=prior/var=1e-05,0.9036438225209712,0.0004670343708963,0.9042013630278416,0.0004584060034541,0.9422557353973388,0.9064856480062008,0.0004604322839232,0.9422557353973388,0.9044212558865548,0.0004652238398805,0.0,0.0,0.0002218876034021,0.006265257570984,0.8987634778022766,0.0004771703970618,0.8990882039070129,0.00076238962356,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.9380341105163096,0.0014553060125661,0.9414105441020056,0.0003284965633894,0.9601367115974426,0.9383276978135108,0.0001588585303179,0.967524528503418,0.927915553599596,0.0011221974001325,284.51092529296875,569.0218505859375,285.4154068756104,25.0845516936771,0.8982710242271423,0.0002020961692323,0.8988400101661682,0.0003689860459417,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.939505525380373,0.0014234989248433,0.9416246768586056,0.0003411397947625,0.9609254002571106,0.9397717897593976,0.0001731204195211,0.9685548543930054,0.9289934429526328,0.0011039000515841,313.9029541015625,627.805908203125,314.98307483673096,26.376925539914748,0.8980140089988708,0.0002232217957498,0.8989543318748474,0.0004691290669143,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.9138387593626977,0.0017043853795679,0.9102311251796674,0.0015468937099872,0.946842610836029,0.9148872308433056,0.0001757992558141,0.9497135281562804,0.9103737334907056,0.0011436129970779,31.707927703857425,63.41585540771485,32.17717756509781,7.9891148724304495,0.8986085653305054,0.0001904567325254,0.899024486541748,0.0003984994255006,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.9900000095367432,0.0,0.999959140881986,1.1934297325861525e-06,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9900000095367432,0.0,35960.91015625,71921.8203125,35956.1516015625,268.30386913618935,0.863905131816864,0.0014320230111479,0.866564929485321,0.002030215691775,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.953463269919157,0.0020948852671068,0.9347166087452397,0.0022733112896564,0.9636240601539612,0.9535431711375714,0.0020892425642435,0.9775126576423644,0.9331933631002904,0.0024948285665669,1566.33447265625,3132.6689453125,1568.007106628418,55.49222427082914,0.8622294664382935,0.0036309058777987,0.8635769486427307,0.0037095774896442,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.9900000095367432,0.0,1.0,0.0,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9900000095367432,0.0,2145174.0,4290348.0,2145276.795,2095.160254425661,0.9247403144836426,0.0009590395493432,0.9281599521636964,0.0011591364163905,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9244660210609436,0.0020230418296125,0.9298512962366356,0.0035265503070084,0.9510757327079772,0.9248298417031764,0.001977024699687,0.9575681686401368,0.9159490545094012,0.0019625826801455,168.2241973876953,336.4483947753906,169.7126453971863,19.5427981045422,0.8915646076202393,0.0023457673378288,0.8943693041801453,0.0024689040146768,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.913463764935732,0.0017897779861026,0.9099105033941244,0.0019943202135676,0.9454787969589232,0.9142843258380888,0.0018088024631208,0.9493687748908995,0.9086294434964656,0.0016338596621393,53.89833068847656,107.79666137695312,54.43815023422241,10.927959497879836,0.8938223123550415,0.0019945271778851,0.896179735660553,0.0020802796352654,,
batch_size=32/bound=catoni/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9900000095367432,0.0,1.0,0.0,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9900000095367432,0.0,374989.75,749979.5,375019.277109375,896.7798420146888,0.8214912414550781,0.0015496044652536,0.8210879564285278,0.0016578615177422,,
batch_size=32/bound=None/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=None/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=prior/var=0.0001,0.904545469135046,0.0031744191946595,0.9050874104974068,0.0031173668111476,0.9429606795310974,0.9073750938475132,0.0031307950235586,0.9429606795310974,0.9053198505938052,0.0031625662401522,0.0,0.0,-0.0001422129571437,0.0048470356335816,0.8996866345405579,0.0032464808318763,0.9002658128738403,0.0035878410562872,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-06,0.9900000095367432,0.0,0.9999448330595596,1.3975751681765556e-06,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9900000095367432,0.0,27228.12890625,54456.2578125,27237.93766113281,251.7700966612624,0.8659951686859131,0.0014193645911291,0.8686880469322205,0.001898830756545,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=1e-06/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9273423153162004,0.0024771053105456,0.932944007501094,0.0020440010493129,0.9514815211296082,0.9275963048636914,0.0026798820787284,0.9596364498138428,0.9165140402317048,0.0026031467624289,278.4728088378906,556.9456176757812,280.2498796844482,25.25520733594897,0.8852484226226807,0.0033291615545749,0.8884475231170654,0.0036739406641572,,
batch_size=32/bound=blanchard/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9900000095367432,0.0,0.9998121629591455,7.129037407447196e-06,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9765915913879872,0.0009596248877431,12046.0400390625,24092.080078125,12052.733361816408,159.73227593020064,0.8122804164886475,0.0031230174936354,0.8130650520324707,0.0037059849128127,,
batch_size=32/bound=ours/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9314195242524148,0.0025079163099173,0.9341139070713028,0.0020649857457227,0.9540299773216248,0.9317282518744467,0.0026168442491376,0.9626853466033936,0.9197992895543576,0.002647759400223,340.17645263671875,680.3529052734375,340.3886799621582,26.94811791527165,0.8858498930931091,0.0033419479150325,0.889866054058075,0.0034970911219716,,
batch_size=32/bound=rivasplata/data=cifar10/delta=0.05/model=cifar_NN/post_epoch=110/post_lr=0.0001/prior=0.0/prior_epoch=1/prior_lr=0.01/sample=400/step=post/var=1e-05,0.9900000095367432,0.0,0.9998089689074334,7.035344220713626e-06,0.9900000095367432,0.9900000095367432,0.0,0.9900000095367432,0.9763392774760724,0.0009481057790057,12134.6904296875,24269.380859375,12135.134135742188,157.62141228538053,0.8107529282569885,0.0030244938097894,0.8116959929466248,0.0035439289640635,,
